source_file,scene_id,label
texas_chainsaw_massacre__2022__-_full_transcript_txt.json,6,anger
texas_chainsaw_massacre__2022__-_full_transcript_txt.json,7,surprise
texas_chainsaw_massacre__2022__-_full_transcript_txt.json,8,anger
superbad__2007__-_full_transcript_txt.json,1,gratitude
superbad__2007__-_full_transcript_txt.json,2,admiration
superbad__2007__-_full_transcript_txt.json,3,gratitude
superbad__2007__-_full_transcript_txt.json,4,excitement
superbad__2007__-_full_transcript_txt.json,5,amusement
superbad__2007__-_full_transcript_txt.json,6,admiration
superbad__2007__-_full_transcript_txt.json,7,annoyance
superbad__2007__-_full_transcript_txt.json,8,gratitude
superbad__2007__-_full_transcript_txt.json,9,anger
superbad__2007__-_full_transcript_txt.json,10,gratitude
superbad__2007__-_full_transcript_txt.json,11,anger
superbad__2007__-_full_transcript_txt.json,12,gratitude
superbad__2007__-_full_transcript_txt.json,13,anger
superbad__2007__-_full_transcript_txt.json,14,admiration
superbad__2007__-_full_transcript_txt.json,15,anger
superbad__2007__-_full_transcript_txt.json,16,anger
superbad__2007__-_full_transcript_txt.json,17,curiosity
superbad__2007__-_full_transcript_txt.json,18,anger
superbad__2007__-_full_transcript_txt.json,19,anger
superbad__2007__-_full_transcript_txt.json,20,anger
superbad__2007__-_full_transcript_txt.json,21,admiration
superbad__2007__-_full_transcript_txt.json,22,admiration
superbad__2007__-_full_transcript_txt.json,23,anger
superbad__2007__-_full_transcript_txt.json,24,anger
superbad__2007__-_full_transcript_txt.json,25,anger
superbad__2007__-_full_transcript_txt.json,26,anger
superbad__2007__-_full_transcript_txt.json,27,neutral
superbad__2007__-_full_transcript_txt.json,28,gratitude
superbad__2007__-_full_transcript_txt.json,29,gratitude
superbad__2007__-_full_transcript_txt.json,30,anger
superbad__2007__-_full_transcript_txt.json,31,admiration
superbad__2007__-_full_transcript_txt.json,32,love
superbad__2007__-_full_transcript_txt.json,33,curiosity
superbad__2007__-_full_transcript_txt.json,34,admiration
terms_of_endearment__1983__-_full_transcript_txt.json,1,gratitude
terms_of_endearment__1983__-_full_transcript_txt.json,2,gratitude
terms_of_endearment__1983__-_full_transcript_txt.json,3,admiration
terms_of_endearment__1983__-_full_transcript_txt.json,4,gratitude
terms_of_endearment__1983__-_full_transcript_txt.json,5,admiration
terms_of_endearment__1983__-_full_transcript_txt.json,6,caring
terms_of_endearment__1983__-_full_transcript_txt.json,7,admiration
terms_of_endearment__1983__-_full_transcript_txt.json,8,love
terms_of_endearment__1983__-_full_transcript_txt.json,9,caring
terms_of_endearment__1983__-_full_transcript_txt.json,10,annoyance
terms_of_endearment__1983__-_full_transcript_txt.json,11,gratitude
terms_of_endearment__1983__-_full_transcript_txt.json,12,gratitude
terms_of_endearment__1983__-_full_transcript_txt.json,13,gratitude
terms_of_endearment__1983__-_full_transcript_txt.json,14,curiosity
terms_of_endearment__1983__-_full_transcript_txt.json,15,realization
terms_of_endearment__1983__-_full_transcript_txt.json,16,love
terms_of_endearment__1983__-_full_transcript_txt.json,17,admiration
terms_of_endearment__1983__-_full_transcript_txt.json,18,curiosity
terms_of_endearment__1983__-_full_transcript_txt.json,19,optimism
terms_of_endearment__1983__-_full_transcript_txt.json,20,gratitude
terms_of_endearment__1983__-_full_transcript_txt.json,21,admiration
terms_of_endearment__1983__-_full_transcript_txt.json,22,gratitude
terms_of_endearment__1983__-_full_transcript_txt.json,23,love
terms_of_endearment__1983__-_full_transcript_txt.json,24,caring
terms_of_endearment__1983__-_full_transcript_txt.json,25,caring
terms_of_endearment__1983__-_full_transcript_txt.json,26,admiration
terms_of_endearment__1983__-_full_transcript_txt.json,27,neutral
the_act_of_killing__2012__-_full_transcript_txt.json,1,caring
the_act_of_killing__2012__-_full_transcript_txt.json,2,amusement
the_act_of_killing__2012__-_full_transcript_txt.json,3,curiosity
the_act_of_killing__2012__-_full_transcript_txt.json,4,admiration
the_act_of_killing__2012__-_full_transcript_txt.json,5,neutral
the_act_of_killing__2012__-_full_transcript_txt.json,6,admiration
the_act_of_killing__2012__-_full_transcript_txt.json,7,disapproval
the_act_of_killing__2012__-_full_transcript_txt.json,8,fear
the_act_of_killing__2012__-_full_transcript_txt.json,9,realization
the_act_of_killing__2012__-_full_transcript_txt.json,10,approval
the_act_of_killing__2012__-_full_transcript_txt.json,11,optimism
the_act_of_killing__2012__-_full_transcript_txt.json,12,fear
the_act_of_killing__2012__-_full_transcript_txt.json,13,curiosity
the_act_of_killing__2012__-_full_transcript_txt.json,14,admiration
the_act_of_killing__2012__-_full_transcript_txt.json,15,anger
the_act_of_killing__2012__-_full_transcript_txt.json,16,fear
the_act_of_killing__2012__-_full_transcript_txt.json,17,neutral
the_40-year-old_virgin__2005__-_full_transcript_txt.json,1,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,2,anger
the_40-year-old_virgin__2005__-_full_transcript_txt.json,3,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,4,love
the_40-year-old_virgin__2005__-_full_transcript_txt.json,5,annoyance
the_40-year-old_virgin__2005__-_full_transcript_txt.json,6,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,7,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,8,neutral
the_40-year-old_virgin__2005__-_full_transcript_txt.json,9,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,10,annoyance
the_40-year-old_virgin__2005__-_full_transcript_txt.json,11,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,12,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,13,anger
the_40-year-old_virgin__2005__-_full_transcript_txt.json,14,gratitude
the_40-year-old_virgin__2005__-_full_transcript_txt.json,15,curiosity
the_40-year-old_virgin__2005__-_full_transcript_txt.json,16,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,17,annoyance
the_40-year-old_virgin__2005__-_full_transcript_txt.json,18,anger
the_40-year-old_virgin__2005__-_full_transcript_txt.json,19,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,20,annoyance
the_40-year-old_virgin__2005__-_full_transcript_txt.json,21,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,22,curiosity
the_40-year-old_virgin__2005__-_full_transcript_txt.json,23,curiosity
the_40-year-old_virgin__2005__-_full_transcript_txt.json,24,gratitude
the_40-year-old_virgin__2005__-_full_transcript_txt.json,25,curiosity
the_40-year-old_virgin__2005__-_full_transcript_txt.json,26,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,27,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,28,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,29,anger
the_40-year-old_virgin__2005__-_full_transcript_txt.json,30,gratitude
the_40-year-old_virgin__2005__-_full_transcript_txt.json,31,curiosity
the_40-year-old_virgin__2005__-_full_transcript_txt.json,32,curiosity
the_40-year-old_virgin__2005__-_full_transcript_txt.json,33,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,34,gratitude
the_40-year-old_virgin__2005__-_full_transcript_txt.json,35,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,36,admiration
the_40-year-old_virgin__2005__-_full_transcript_txt.json,37,fear
the_40-year-old_virgin__2005__-_full_transcript_txt.json,38,love
the_40-year-old_virgin__2005__-_full_transcript_txt.json,39,neutral
the_big_sick__2017__-_full_transcript_txt.json,1,gratitude
the_big_sick__2017__-_full_transcript_txt.json,2,annoyance
the_big_sick__2017__-_full_transcript_txt.json,3,curiosity
the_big_sick__2017__-_full_transcript_txt.json,4,curiosity
the_big_sick__2017__-_full_transcript_txt.json,5,gratitude
the_big_sick__2017__-_full_transcript_txt.json,6,gratitude
the_big_sick__2017__-_full_transcript_txt.json,7,curiosity
the_big_sick__2017__-_full_transcript_txt.json,8,admiration
the_big_sick__2017__-_full_transcript_txt.json,9,annoyance
the_big_sick__2017__-_full_transcript_txt.json,10,annoyance
the_big_sick__2017__-_full_transcript_txt.json,11,curiosity
the_big_sick__2017__-_full_transcript_txt.json,12,anger
the_big_sick__2017__-_full_transcript_txt.json,13,admiration
the_big_sick__2017__-_full_transcript_txt.json,14,gratitude
the_big_sick__2017__-_full_transcript_txt.json,15,curiosity
the_big_sick__2017__-_full_transcript_txt.json,16,gratitude
the_big_sick__2017__-_full_transcript_txt.json,17,curiosity
the_big_sick__2017__-_full_transcript_txt.json,18,curiosity
the_big_sick__2017__-_full_transcript_txt.json,19,curiosity
the_big_sick__2017__-_full_transcript_txt.json,20,confusion
the_big_sick__2017__-_full_transcript_txt.json,21,admiration
the_big_sick__2017__-_full_transcript_txt.json,22,amusement
the_big_sick__2017__-_full_transcript_txt.json,23,neutral
the_big_sick__2017__-_full_transcript_txt.json,24,neutral
the_big_sick__2017__-_full_transcript_txt.json,25,gratitude
the_big_sick__2017__-_full_transcript_txt.json,26,fear
the_big_sick__2017__-_full_transcript_txt.json,27,curiosity
the_big_sick__2017__-_full_transcript_txt.json,28,caring
the_big_sick__2017__-_full_transcript_txt.json,29,confusion
the_big_sick__2017__-_full_transcript_txt.json,30,caring
the_big_sick__2017__-_full_transcript_txt.json,31,optimism
the_big_sick__2017__-_full_transcript_txt.json,32,curiosity
the_big_sick__2017__-_full_transcript_txt.json,33,admiration
the_big_sick__2017__-_full_transcript_txt.json,34,love
the_big_sick__2017__-_full_transcript_txt.json,35,gratitude
the_big_sick__2017__-_full_transcript_txt.json,36,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,1,confusion
the_bourne_identity__1988__-_full_transcript_txt.json,2,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,3,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,4,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,5,gratitude
the_bourne_identity__1988__-_full_transcript_txt.json,6,caring
the_bourne_identity__1988__-_full_transcript_txt.json,7,anger
the_bourne_identity__1988__-_full_transcript_txt.json,8,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,9,confusion
the_bourne_identity__1988__-_full_transcript_txt.json,10,caring
the_bourne_identity__1988__-_full_transcript_txt.json,11,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,12,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,13,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,14,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,15,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,16,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,17,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,18,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,19,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,20,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,21,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,22,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,23,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,24,neutral
the_bourne_identity__1988__-_full_transcript_txt.json,25,curiosity
the_bourne_identity__1988__-_full_transcript_txt.json,26,anger
the_bourne_identity__1988__-_full_transcript_txt.json,27,gratitude
the_bourne_identity__1988__-_full_transcript_txt.json,28,love
the_bridges_of_madison_county__1995__-_full_transcript_txt.json,1,neutral
the_avengers__1942__-_full_transcript_txt.json,3,neutral
the_avengers__1942__-_full_transcript_txt.json,7,disapproval
the_avengers__1942__-_full_transcript_txt.json,8,curiosity
the_avengers__1942__-_full_transcript_txt.json,9,neutral
the_avengers__1942__-_full_transcript_txt.json,11,curiosity
the_avengers__1942__-_full_transcript_txt.json,12,neutral
the_avengers__1942__-_full_transcript_txt.json,14,curiosity
the_avengers__1942__-_full_transcript_txt.json,15,neutral
the_avengers__1942__-_full_transcript_txt.json,16,neutral
the_avengers__1942__-_full_transcript_txt.json,17,admiration
the_avengers__1942__-_full_transcript_txt.json,18,gratitude
the_avengers__1942__-_full_transcript_txt.json,19,admiration
the_avengers__1942__-_full_transcript_txt.json,21,relief
the_avengers__1942__-_full_transcript_txt.json,22,amusement
the_avengers__1942__-_full_transcript_txt.json,23,curiosity
the_avengers__1942__-_full_transcript_txt.json,24,neutral
the_avengers__1942__-_full_transcript_txt.json,25,neutral
the_avengers__1942__-_full_transcript_txt.json,35,annoyance
the_avengers__1942__-_full_transcript_txt.json,36,love
the_avengers__1942__-_full_transcript_txt.json,41,approval
the_avengers__1942__-_full_transcript_txt.json,42,gratitude
the_avengers__1942__-_full_transcript_txt.json,44,curiosity
the_avengers__1942__-_full_transcript_txt.json,46,admiration
the_avengers__1942__-_full_transcript_txt.json,47,admiration
the_avengers__1942__-_full_transcript_txt.json,54,desire
the_avengers__1942__-_full_transcript_txt.json,55,amusement
the_avengers__1942__-_full_transcript_txt.json,58,gratitude
the_avengers__1942__-_full_transcript_txt.json,59,neutral
the_avengers__1942__-_full_transcript_txt.json,63,curiosity
the_avengers__1942__-_full_transcript_txt.json,64,neutral
the_avengers__1942__-_full_transcript_txt.json,65,neutral
the_avengers__1942__-_full_transcript_txt.json,66,disapproval
the_avengers__1942__-_full_transcript_txt.json,67,amusement
the_avengers__1942__-_full_transcript_txt.json,68,admiration
the_avengers__1942__-_full_transcript_txt.json,70,neutral
the_avengers__1942__-_full_transcript_txt.json,75,admiration
the_avengers__1942__-_full_transcript_txt.json,76,neutral
the_avengers__1942__-_full_transcript_txt.json,78,neutral
the_avengers__1942__-_full_transcript_txt.json,79,excitement
the_avengers__1942__-_full_transcript_txt.json,81,neutral
the_avengers__1942__-_full_transcript_txt.json,82,neutral
the_avengers__1942__-_full_transcript_txt.json,83,approval
the_avengers__1942__-_full_transcript_txt.json,85,neutral
the_avengers__1942__-_full_transcript_txt.json,86,admiration
the_avengers__1942__-_full_transcript_txt.json,87,curiosity
the_avengers__1942__-_full_transcript_txt.json,88,gratitude
the_avengers__1942__-_full_transcript_txt.json,89,admiration
the_avengers__1942__-_full_transcript_txt.json,92,neutral
the_avengers__1942__-_full_transcript_txt.json,95,gratitude
the_avengers__1942__-_full_transcript_txt.json,96,gratitude
the_avengers__1942__-_full_transcript_txt.json,100,curiosity
the_avengers__1942__-_full_transcript_txt.json,101,curiosity
the_avengers__1942__-_full_transcript_txt.json,103,curiosity
the_avengers__1942__-_full_transcript_txt.json,105,curiosity
the_avengers__1942__-_full_transcript_txt.json,106,curiosity
the_avengers__1942__-_full_transcript_txt.json,107,neutral
the_avengers__1942__-_full_transcript_txt.json,113,neutral
the_avengers__1942__-_full_transcript_txt.json,114,admiration
the_avengers__1942__-_full_transcript_txt.json,117,neutral
the_avengers__1942__-_full_transcript_txt.json,120,sadness
the_avengers__1942__-_full_transcript_txt.json,122,neutral
the_avengers__1942__-_full_transcript_txt.json,123,approval
the_avengers__1942__-_full_transcript_txt.json,128,gratitude
the_avengers__1942__-_full_transcript_txt.json,131,curiosity
the_avengers__1942__-_full_transcript_txt.json,133,neutral
the_avengers__1942__-_full_transcript_txt.json,138,admiration
the_avengers__1942__-_full_transcript_txt.json,142,admiration
the_avengers__1942__-_full_transcript_txt.json,143,neutral
the_avengers__1942__-_full_transcript_txt.json,144,neutral
the_avengers__1942__-_full_transcript_txt.json,150,curiosity
the_avengers__1942__-_full_transcript_txt.json,151,neutral
the_avengers__1942__-_full_transcript_txt.json,152,curiosity
the_avengers__1942__-_full_transcript_txt.json,153,gratitude
the_avengers__1942__-_full_transcript_txt.json,156,neutral
the_avengers__1942__-_full_transcript_txt.json,157,joy
the_avengers__1942__-_full_transcript_txt.json,158,curiosity
the_avengers__1942__-_full_transcript_txt.json,166,approval
the_avengers__1942__-_full_transcript_txt.json,167,admiration
the_avengers__1942__-_full_transcript_txt.json,168,neutral
the_avengers__1942__-_full_transcript_txt.json,169,optimism
the_avengers__1942__-_full_transcript_txt.json,170,gratitude
the_avengers__1942__-_full_transcript_txt.json,172,curiosity
the_avengers__1942__-_full_transcript_txt.json,173,neutral
the_avengers__1942__-_full_transcript_txt.json,174,neutral
the_avengers__1942__-_full_transcript_txt.json,175,gratitude
the_avengers__1942__-_full_transcript_txt.json,177,neutral
the_avengers__1942__-_full_transcript_txt.json,181,neutral
the_avengers__1942__-_full_transcript_txt.json,182,neutral
the_avengers__1942__-_full_transcript_txt.json,185,neutral
the_avengers__1942__-_full_transcript_txt.json,196,curiosity
the_avengers__1942__-_full_transcript_txt.json,197,caring
the_avengers__1942__-_full_transcript_txt.json,201,admiration
the_avengers__1942__-_full_transcript_txt.json,202,gratitude
the_avengers__1942__-_full_transcript_txt.json,204,gratitude
the_avengers__1942__-_full_transcript_txt.json,205,neutral
the_avengers__1942__-_full_transcript_txt.json,209,curiosity
the_avengers__1942__-_full_transcript_txt.json,212,neutral
the_avengers__1942__-_full_transcript_txt.json,215,neutral
the_avengers__1942__-_full_transcript_txt.json,218,neutral
the_avengers__1942__-_full_transcript_txt.json,221,caring
the_avengers__1942__-_full_transcript_txt.json,225,neutral
the_avengers__1942__-_full_transcript_txt.json,230,neutral
the_avengers__1942__-_full_transcript_txt.json,231,approval
the_avengers__1942__-_full_transcript_txt.json,232,neutral
the_avengers__1942__-_full_transcript_txt.json,239,neutral
the_avengers__1942__-_full_transcript_txt.json,241,neutral
the_avengers__1942__-_full_transcript_txt.json,242,caring
the_avengers__1942__-_full_transcript_txt.json,245,caring
the_avengers__1942__-_full_transcript_txt.json,246,curiosity
the_avengers__1942__-_full_transcript_txt.json,247,optimism
the_avengers__1942__-_full_transcript_txt.json,250,neutral
the_avengers__1942__-_full_transcript_txt.json,251,gratitude
the_avengers__1942__-_full_transcript_txt.json,253,joy
the_avengers__1942__-_full_transcript_txt.json,254,disgust
the_avengers__1942__-_full_transcript_txt.json,256,curiosity
the_avengers__1942__-_full_transcript_txt.json,257,curiosity
the_avengers__1942__-_full_transcript_txt.json,259,optimism
the_avengers__1942__-_full_transcript_txt.json,261,gratitude
the_avengers__1942__-_full_transcript_txt.json,262,optimism
the_avengers__1942__-_full_transcript_txt.json,265,admiration
the_avengers__1942__-_full_transcript_txt.json,269,gratitude
the_avengers__1942__-_full_transcript_txt.json,273,neutral
the_avengers__1942__-_full_transcript_txt.json,278,neutral
the_avengers__1942__-_full_transcript_txt.json,292,caring
the_avengers__1942__-_full_transcript_txt.json,296,curiosity
the_avengers__1942__-_full_transcript_txt.json,297,neutral
the_avengers__1942__-_full_transcript_txt.json,301,neutral
the_avengers__1942__-_full_transcript_txt.json,305,neutral
the_avengers__1942__-_full_transcript_txt.json,306,sadness
the_avengers__1942__-_full_transcript_txt.json,308,neutral
the_avengers__1942__-_full_transcript_txt.json,310,approval
the_avengers__1942__-_full_transcript_txt.json,311,neutral
the_avengers__1942__-_full_transcript_txt.json,313,fear
the_avengers__1942__-_full_transcript_txt.json,315,disapproval
the_avengers__1942__-_full_transcript_txt.json,332,surprise
the_avengers__1942__-_full_transcript_txt.json,337,remorse
the_avengers__1942__-_full_transcript_txt.json,342,relief
the_avengers__1942__-_full_transcript_txt.json,343,curiosity
the_avengers__1942__-_full_transcript_txt.json,344,gratitude
the_avengers__1942__-_full_transcript_txt.json,346,neutral
the_bucket_list__2007__-_full_transcript_txt.json,1,curiosity
the_bucket_list__2007__-_full_transcript_txt.json,3,curiosity
the_bucket_list__2007__-_full_transcript_txt.json,4,curiosity
the_breakfast_club__1985__-_full_transcript_txt.json,1,annoyance
the_breakfast_club__1985__-_full_transcript_txt.json,2,annoyance
the_breakfast_club__1985__-_full_transcript_txt.json,3,admiration
the_breakfast_club__1985__-_full_transcript_txt.json,4,anger
the_breakfast_club__1985__-_full_transcript_txt.json,5,neutral
the_breakfast_club__1985__-_full_transcript_txt.json,6,annoyance
the_breakfast_club__1985__-_full_transcript_txt.json,7,curiosity
the_breakfast_club__1985__-_full_transcript_txt.json,8,curiosity
the_breakfast_club__1985__-_full_transcript_txt.json,9,anger
the_breakfast_club__1985__-_full_transcript_txt.json,10,anger
the_breakfast_club__1985__-_full_transcript_txt.json,11,anger
the_breakfast_club__1985__-_full_transcript_txt.json,12,curiosity
the_breakfast_club__1985__-_full_transcript_txt.json,13,annoyance
the_breakfast_club__1985__-_full_transcript_txt.json,14,curiosity
the_breakfast_club__1985__-_full_transcript_txt.json,15,anger
the_breakfast_club__1985__-_full_transcript_txt.json,16,admiration
the_breakfast_club__1985__-_full_transcript_txt.json,17,curiosity
the_breakfast_club__1985__-_full_transcript_txt.json,18,anger
the_breakfast_club__1985__-_full_transcript_txt.json,19,curiosity
the_breakfast_club__1985__-_full_transcript_txt.json,20,neutral
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,1,curiosity
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,2,curiosity
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,3,curiosity
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,4,admiration
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,5,confusion
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,6,gratitude
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,7,anger
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,8,curiosity
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,9,gratitude
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,10,anger
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,11,anger
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,12,anger
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,13,fear
the_cabin_in_the_woods__2012__-_full_transcript_txt.json,14,remorse
the_butterfly_effect__2004__-_full_transcript_txt.json,1,curiosity
the_butterfly_effect__2004__-_full_transcript_txt.json,2,caring
the_butterfly_effect__2004__-_full_transcript_txt.json,3,gratitude
the_butterfly_effect__2004__-_full_transcript_txt.json,4,caring
the_butterfly_effect__2004__-_full_transcript_txt.json,5,anger
the_butterfly_effect__2004__-_full_transcript_txt.json,6,curiosity
the_butterfly_effect__2004__-_full_transcript_txt.json,7,optimism
the_butterfly_effect__2004__-_full_transcript_txt.json,8,gratitude
the_butterfly_effect__2004__-_full_transcript_txt.json,9,curiosity
the_butterfly_effect__2004__-_full_transcript_txt.json,10,curiosity
the_butterfly_effect__2004__-_full_transcript_txt.json,11,curiosity
the_butterfly_effect__2004__-_full_transcript_txt.json,12,anger
the_butterfly_effect__2004__-_full_transcript_txt.json,13,neutral
the_butterfly_effect__2004__-_full_transcript_txt.json,14,annoyance
the_butterfly_effect__2004__-_full_transcript_txt.json,15,optimism
the_butterfly_effect__2004__-_full_transcript_txt.json,16,curiosity
the_butterfly_effect__2004__-_full_transcript_txt.json,17,caring
the_butterfly_effect__2004__-_full_transcript_txt.json,18,curiosity
the_butterfly_effect__2004__-_full_transcript_txt.json,19,caring
the_butterfly_effect__2004__-_full_transcript_txt.json,20,sadness
the_butterfly_effect__2004__-_full_transcript_txt.json,21,joy
the_dark_knight__2008__-_full_transcript_txt.json,1,neutral
the_boys_in_company_c__1978__-_full_transcript_txt.json,1,caring
the_boys_in_company_c__1978__-_full_transcript_txt.json,2,annoyance
the_boys_in_company_c__1978__-_full_transcript_txt.json,3,curiosity
the_boys_in_company_c__1978__-_full_transcript_txt.json,4,admiration
the_boys_in_company_c__1978__-_full_transcript_txt.json,5,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,6,caring
the_boys_in_company_c__1978__-_full_transcript_txt.json,7,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,8,neutral
the_boys_in_company_c__1978__-_full_transcript_txt.json,9,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,10,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,11,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,12,optimism
the_boys_in_company_c__1978__-_full_transcript_txt.json,13,gratitude
the_boys_in_company_c__1978__-_full_transcript_txt.json,14,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,15,neutral
the_boys_in_company_c__1978__-_full_transcript_txt.json,16,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,17,neutral
the_boys_in_company_c__1978__-_full_transcript_txt.json,18,neutral
the_boys_in_company_c__1978__-_full_transcript_txt.json,19,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,20,optimism
the_boys_in_company_c__1978__-_full_transcript_txt.json,21,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,22,annoyance
the_boys_in_company_c__1978__-_full_transcript_txt.json,23,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,24,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,25,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,26,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,27,neutral
the_boys_in_company_c__1978__-_full_transcript_txt.json,28,neutral
the_boys_in_company_c__1978__-_full_transcript_txt.json,29,annoyance
the_boys_in_company_c__1978__-_full_transcript_txt.json,30,annoyance
the_boys_in_company_c__1978__-_full_transcript_txt.json,31,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,32,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,33,admiration
the_boys_in_company_c__1978__-_full_transcript_txt.json,34,optimism
the_boys_in_company_c__1978__-_full_transcript_txt.json,35,admiration
the_boys_in_company_c__1978__-_full_transcript_txt.json,36,neutral
the_boys_in_company_c__1978__-_full_transcript_txt.json,37,admiration
the_boys_in_company_c__1978__-_full_transcript_txt.json,38,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,39,anger
the_boys_in_company_c__1978__-_full_transcript_txt.json,40,neutral
the_constant_gardener__2005__-_full_transcript_txt.json,1,gratitude
the_constant_gardener__2005__-_full_transcript_txt.json,2,gratitude
the_constant_gardener__2005__-_full_transcript_txt.json,3,admiration
the_constant_gardener__2005__-_full_transcript_txt.json,4,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,5,admiration
the_constant_gardener__2005__-_full_transcript_txt.json,6,gratitude
the_constant_gardener__2005__-_full_transcript_txt.json,7,caring
the_constant_gardener__2005__-_full_transcript_txt.json,8,caring
the_constant_gardener__2005__-_full_transcript_txt.json,9,neutral
the_constant_gardener__2005__-_full_transcript_txt.json,10,gratitude
the_constant_gardener__2005__-_full_transcript_txt.json,11,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,12,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,13,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,14,gratitude
the_constant_gardener__2005__-_full_transcript_txt.json,15,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,16,neutral
the_constant_gardener__2005__-_full_transcript_txt.json,17,gratitude
the_constant_gardener__2005__-_full_transcript_txt.json,18,gratitude
the_constant_gardener__2005__-_full_transcript_txt.json,19,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,20,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,21,love
the_constant_gardener__2005__-_full_transcript_txt.json,22,gratitude
the_constant_gardener__2005__-_full_transcript_txt.json,23,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,24,curiosity
the_constant_gardener__2005__-_full_transcript_txt.json,25,neutral
the_deer_hunter__1978__-_full_transcript_txt.json,1,annoyance
the_deer_hunter__1978__-_full_transcript_txt.json,2,admiration
the_deer_hunter__1978__-_full_transcript_txt.json,3,love
the_deer_hunter__1978__-_full_transcript_txt.json,4,admiration
the_deer_hunter__1978__-_full_transcript_txt.json,5,admiration
the_deer_hunter__1978__-_full_transcript_txt.json,6,anger
the_deer_hunter__1978__-_full_transcript_txt.json,7,fear
the_deer_hunter__1978__-_full_transcript_txt.json,8,annoyance
the_deer_hunter__1978__-_full_transcript_txt.json,9,anger
the_deer_hunter__1978__-_full_transcript_txt.json,10,neutral
the_deer_hunter__1978__-_full_transcript_txt.json,11,neutral
the_deer_hunter__1978__-_full_transcript_txt.json,12,curiosity
