source_file,scene_id,label
Superbad__2007__-_full_transcript_txt.json,20,anger
Superbad__2007__-_full_transcript_txt.json,21,admiration
Superbad__2007__-_full_transcript_txt.json,22,admiration
Superbad__2007__-_full_transcript_txt.json,23,anger
Superbad__2007__-_full_transcript_txt.json,24,anger
Superbad__2007__-_full_transcript_txt.json,25,anger
Superbad__2007__-_full_transcript_txt.json,26,anger
Superbad__2007__-_full_transcript_txt.json,27,neutral
Superbad__2007__-_full_transcript_txt.json,28,gratitude
Superbad__2007__-_full_transcript_txt.json,29,gratitude
Superbad__2007__-_full_transcript_txt.json,30,anger
Superbad__2007__-_full_transcript_txt.json,31,admiration
Superbad__2007__-_full_transcript_txt.json,32,love
Superbad__2007__-_full_transcript_txt.json,33,curiosity
Superbad__2007__-_full_transcript_txt.json,34,admiration
Terms_of_Endearment__1983__-_full_transcript_txt.json,1,gratitude
Terms_of_Endearment__1983__-_full_transcript_txt.json,2,gratitude
Terms_of_Endearment__1983__-_full_transcript_txt.json,3,admiration
Terms_of_Endearment__1983__-_full_transcript_txt.json,4,gratitude
Terms_of_Endearment__1983__-_full_transcript_txt.json,5,admiration
Terms_of_Endearment__1983__-_full_transcript_txt.json,6,caring
Terms_of_Endearment__1983__-_full_transcript_txt.json,7,admiration
Terms_of_Endearment__1983__-_full_transcript_txt.json,8,love
Terms_of_Endearment__1983__-_full_transcript_txt.json,9,caring
Terms_of_Endearment__1983__-_full_transcript_txt.json,10,annoyance
Terms_of_Endearment__1983__-_full_transcript_txt.json,11,gratitude
Terms_of_Endearment__1983__-_full_transcript_txt.json,12,gratitude
Terms_of_Endearment__1983__-_full_transcript_txt.json,13,gratitude
Terms_of_Endearment__1983__-_full_transcript_txt.json,14,curiosity
Terms_of_Endearment__1983__-_full_transcript_txt.json,15,realization
Terms_of_Endearment__1983__-_full_transcript_txt.json,16,love
Terms_of_Endearment__1983__-_full_transcript_txt.json,17,admiration
Terms_of_Endearment__1983__-_full_transcript_txt.json,18,curiosity
Terms_of_Endearment__1983__-_full_transcript_txt.json,19,optimism
Terms_of_Endearment__1983__-_full_transcript_txt.json,20,gratitude
Terms_of_Endearment__1983__-_full_transcript_txt.json,21,admiration
Terms_of_Endearment__1983__-_full_transcript_txt.json,22,gratitude
Terms_of_Endearment__1983__-_full_transcript_txt.json,23,love
Terms_of_Endearment__1983__-_full_transcript_txt.json,24,caring
Terms_of_Endearment__1983__-_full_transcript_txt.json,25,caring
Terms_of_Endearment__1983__-_full_transcript_txt.json,26,admiration
Terms_of_Endearment__1983__-_full_transcript_txt.json,27,neutral
The_Act_of_Killing__2012__-_full_transcript_txt.json,1,caring
The_Act_of_Killing__2012__-_full_transcript_txt.json,2,amusement
The_Act_of_Killing__2012__-_full_transcript_txt.json,3,curiosity
The_Act_of_Killing__2012__-_full_transcript_txt.json,4,admiration
The_Act_of_Killing__2012__-_full_transcript_txt.json,5,neutral
The_Act_of_Killing__2012__-_full_transcript_txt.json,6,admiration
The_Act_of_Killing__2012__-_full_transcript_txt.json,7,disapproval
The_Act_of_Killing__2012__-_full_transcript_txt.json,8,fear
The_Act_of_Killing__2012__-_full_transcript_txt.json,9,realization
The_Act_of_Killing__2012__-_full_transcript_txt.json,10,approval
The_Act_of_Killing__2012__-_full_transcript_txt.json,11,optimism
The_Act_of_Killing__2012__-_full_transcript_txt.json,12,fear
The_Act_of_Killing__2012__-_full_transcript_txt.json,13,curiosity
The_Act_of_Killing__2012__-_full_transcript_txt.json,14,admiration
The_Act_of_Killing__2012__-_full_transcript_txt.json,15,anger
The_Act_of_Killing__2012__-_full_transcript_txt.json,16,fear
The_Act_of_Killing__2012__-_full_transcript_txt.json,17,neutral
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,1,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,2,anger
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,3,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,4,love
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,5,annoyance
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,6,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,7,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,8,neutral
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,9,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,10,annoyance
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,11,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,12,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,13,anger
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,14,gratitude
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,15,curiosity
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,16,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,17,annoyance
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,18,anger
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,19,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,20,annoyance
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,21,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,22,curiosity
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,23,curiosity
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,24,gratitude
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,25,curiosity
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,26,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,27,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,28,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,29,anger
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,30,gratitude
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,31,curiosity
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,32,curiosity
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,33,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,34,gratitude
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,35,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,36,admiration
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,37,fear
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,38,love
The_40-Year-Old_Virgin__2005__-_full_transcript_txt.json,39,neutral
The_Big_Sick__2017__-_full_transcript_txt.json,1,gratitude
The_Big_Sick__2017__-_full_transcript_txt.json,2,annoyance
The_Big_Sick__2017__-_full_transcript_txt.json,3,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,4,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,5,gratitude
The_Big_Sick__2017__-_full_transcript_txt.json,6,gratitude
The_Big_Sick__2017__-_full_transcript_txt.json,7,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,8,admiration
The_Big_Sick__2017__-_full_transcript_txt.json,9,annoyance
The_Big_Sick__2017__-_full_transcript_txt.json,10,annoyance
The_Big_Sick__2017__-_full_transcript_txt.json,11,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,12,anger
The_Big_Sick__2017__-_full_transcript_txt.json,13,admiration
The_Big_Sick__2017__-_full_transcript_txt.json,14,gratitude
The_Big_Sick__2017__-_full_transcript_txt.json,15,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,16,gratitude
The_Big_Sick__2017__-_full_transcript_txt.json,17,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,18,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,19,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,20,confusion
The_Big_Sick__2017__-_full_transcript_txt.json,21,admiration
The_Big_Sick__2017__-_full_transcript_txt.json,22,amusement
The_Big_Sick__2017__-_full_transcript_txt.json,23,neutral
The_Big_Sick__2017__-_full_transcript_txt.json,24,neutral
The_Big_Sick__2017__-_full_transcript_txt.json,25,gratitude
The_Big_Sick__2017__-_full_transcript_txt.json,26,fear
The_Big_Sick__2017__-_full_transcript_txt.json,27,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,28,caring
The_Big_Sick__2017__-_full_transcript_txt.json,29,confusion
The_Big_Sick__2017__-_full_transcript_txt.json,30,caring
The_Big_Sick__2017__-_full_transcript_txt.json,31,optimism
The_Big_Sick__2017__-_full_transcript_txt.json,32,curiosity
The_Big_Sick__2017__-_full_transcript_txt.json,33,admiration
The_Big_Sick__2017__-_full_transcript_txt.json,34,love
The_Big_Sick__2017__-_full_transcript_txt.json,35,gratitude
The_Big_Sick__2017__-_full_transcript_txt.json,36,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,1,confusion
The_Bourne_Identity__1988__-_full_transcript_txt.json,2,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,3,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,4,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,5,gratitude
The_Bourne_Identity__1988__-_full_transcript_txt.json,6,caring
The_Bourne_Identity__1988__-_full_transcript_txt.json,7,anger
The_Bourne_Identity__1988__-_full_transcript_txt.json,8,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,9,confusion
The_Bourne_Identity__1988__-_full_transcript_txt.json,10,caring
The_Bourne_Identity__1988__-_full_transcript_txt.json,11,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,12,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,13,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,14,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,15,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,16,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,17,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,18,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,19,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,20,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,21,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,22,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,23,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,24,neutral
The_Bourne_Identity__1988__-_full_transcript_txt.json,25,curiosity
The_Bourne_Identity__1988__-_full_transcript_txt.json,26,anger
The_Bourne_Identity__1988__-_full_transcript_txt.json,27,gratitude
The_Bourne_Identity__1988__-_full_transcript_txt.json,28,love
The_Bridges_of_Madison_County__1995__-_full_transcript_txt.json,1,neutral
The_Avengers__1942__-_full_transcript_txt.json,3,neutral
The_Avengers__1942__-_full_transcript_txt.json,7,disapproval
The_Avengers__1942__-_full_transcript_txt.json,8,curiosity
The_Avengers__1942__-_full_transcript_txt.json,9,neutral
The_Avengers__1942__-_full_transcript_txt.json,11,curiosity
The_Avengers__1942__-_full_transcript_txt.json,12,neutral
The_Avengers__1942__-_full_transcript_txt.json,14,curiosity
The_Avengers__1942__-_full_transcript_txt.json,15,neutral
The_Avengers__1942__-_full_transcript_txt.json,16,neutral
The_Avengers__1942__-_full_transcript_txt.json,17,admiration
The_Avengers__1942__-_full_transcript_txt.json,18,gratitude
The_Avengers__1942__-_full_transcript_txt.json,19,admiration
The_Avengers__1942__-_full_transcript_txt.json,21,relief
The_Avengers__1942__-_full_transcript_txt.json,22,amusement
The_Avengers__1942__-_full_transcript_txt.json,23,curiosity
The_Avengers__1942__-_full_transcript_txt.json,24,neutral
The_Avengers__1942__-_full_transcript_txt.json,25,neutral
The_Avengers__1942__-_full_transcript_txt.json,35,annoyance
The_Avengers__1942__-_full_transcript_txt.json,36,love
The_Avengers__1942__-_full_transcript_txt.json,41,approval
The_Avengers__1942__-_full_transcript_txt.json,42,gratitude
The_Avengers__1942__-_full_transcript_txt.json,44,curiosity
The_Avengers__1942__-_full_transcript_txt.json,46,admiration
The_Avengers__1942__-_full_transcript_txt.json,47,admiration
The_Avengers__1942__-_full_transcript_txt.json,54,desire
The_Avengers__1942__-_full_transcript_txt.json,55,amusement
The_Avengers__1942__-_full_transcript_txt.json,58,gratitude
The_Avengers__1942__-_full_transcript_txt.json,59,neutral
The_Avengers__1942__-_full_transcript_txt.json,63,curiosity
The_Avengers__1942__-_full_transcript_txt.json,64,neutral
The_Avengers__1942__-_full_transcript_txt.json,65,neutral
The_Avengers__1942__-_full_transcript_txt.json,66,disapproval
The_Avengers__1942__-_full_transcript_txt.json,67,amusement
The_Avengers__1942__-_full_transcript_txt.json,68,admiration
The_Avengers__1942__-_full_transcript_txt.json,70,neutral
The_Avengers__1942__-_full_transcript_txt.json,75,admiration
The_Avengers__1942__-_full_transcript_txt.json,76,neutral
The_Avengers__1942__-_full_transcript_txt.json,78,neutral
The_Avengers__1942__-_full_transcript_txt.json,79,excitement
The_Avengers__1942__-_full_transcript_txt.json,81,neutral
The_Avengers__1942__-_full_transcript_txt.json,82,neutral
The_Avengers__1942__-_full_transcript_txt.json,83,approval
The_Avengers__1942__-_full_transcript_txt.json,85,neutral
The_Avengers__1942__-_full_transcript_txt.json,86,admiration
The_Avengers__1942__-_full_transcript_txt.json,87,curiosity
The_Avengers__1942__-_full_transcript_txt.json,88,gratitude
The_Avengers__1942__-_full_transcript_txt.json,89,admiration
The_Avengers__1942__-_full_transcript_txt.json,92,neutral
The_Avengers__1942__-_full_transcript_txt.json,95,gratitude
The_Avengers__1942__-_full_transcript_txt.json,96,gratitude
The_Avengers__1942__-_full_transcript_txt.json,100,curiosity
The_Avengers__1942__-_full_transcript_txt.json,101,curiosity
The_Avengers__1942__-_full_transcript_txt.json,103,curiosity
The_Avengers__1942__-_full_transcript_txt.json,105,curiosity
The_Avengers__1942__-_full_transcript_txt.json,106,curiosity
The_Avengers__1942__-_full_transcript_txt.json,107,neutral
The_Avengers__1942__-_full_transcript_txt.json,113,neutral
The_Avengers__1942__-_full_transcript_txt.json,114,admiration
The_Avengers__1942__-_full_transcript_txt.json,117,neutral
The_Avengers__1942__-_full_transcript_txt.json,120,sadness
The_Avengers__1942__-_full_transcript_txt.json,122,neutral
The_Avengers__1942__-_full_transcript_txt.json,123,approval
The_Avengers__1942__-_full_transcript_txt.json,128,gratitude
The_Avengers__1942__-_full_transcript_txt.json,131,curiosity
The_Avengers__1942__-_full_transcript_txt.json,133,neutral
The_Avengers__1942__-_full_transcript_txt.json,138,admiration
The_Avengers__1942__-_full_transcript_txt.json,142,admiration
The_Avengers__1942__-_full_transcript_txt.json,143,neutral
The_Avengers__1942__-_full_transcript_txt.json,144,neutral
The_Avengers__1942__-_full_transcript_txt.json,150,curiosity
The_Avengers__1942__-_full_transcript_txt.json,151,neutral
The_Avengers__1942__-_full_transcript_txt.json,152,curiosity
The_Avengers__1942__-_full_transcript_txt.json,153,gratitude
The_Avengers__1942__-_full_transcript_txt.json,156,neutral
The_Avengers__1942__-_full_transcript_txt.json,157,joy
The_Avengers__1942__-_full_transcript_txt.json,158,curiosity
The_Avengers__1942__-_full_transcript_txt.json,166,approval
The_Avengers__1942__-_full_transcript_txt.json,167,admiration
The_Avengers__1942__-_full_transcript_txt.json,168,neutral
The_Avengers__1942__-_full_transcript_txt.json,169,optimism
The_Avengers__1942__-_full_transcript_txt.json,170,gratitude
The_Avengers__1942__-_full_transcript_txt.json,172,curiosity
The_Avengers__1942__-_full_transcript_txt.json,173,neutral
The_Avengers__1942__-_full_transcript_txt.json,174,neutral
The_Avengers__1942__-_full_transcript_txt.json,175,gratitude
The_Avengers__1942__-_full_transcript_txt.json,177,neutral
The_Avengers__1942__-_full_transcript_txt.json,181,neutral
The_Avengers__1942__-_full_transcript_txt.json,182,neutral
The_Avengers__1942__-_full_transcript_txt.json,185,neutral
The_Avengers__1942__-_full_transcript_txt.json,196,curiosity
The_Avengers__1942__-_full_transcript_txt.json,197,caring
The_Avengers__1942__-_full_transcript_txt.json,201,admiration
The_Avengers__1942__-_full_transcript_txt.json,202,gratitude
The_Avengers__1942__-_full_transcript_txt.json,204,gratitude
The_Avengers__1942__-_full_transcript_txt.json,205,neutral
The_Avengers__1942__-_full_transcript_txt.json,209,curiosity
The_Avengers__1942__-_full_transcript_txt.json,212,neutral
The_Avengers__1942__-_full_transcript_txt.json,215,neutral
The_Avengers__1942__-_full_transcript_txt.json,218,neutral
The_Avengers__1942__-_full_transcript_txt.json,221,caring
The_Avengers__1942__-_full_transcript_txt.json,225,neutral
The_Avengers__1942__-_full_transcript_txt.json,230,neutral
The_Avengers__1942__-_full_transcript_txt.json,231,approval
The_Avengers__1942__-_full_transcript_txt.json,232,neutral
The_Avengers__1942__-_full_transcript_txt.json,239,neutral
The_Avengers__1942__-_full_transcript_txt.json,241,neutral
The_Avengers__1942__-_full_transcript_txt.json,242,caring
The_Avengers__1942__-_full_transcript_txt.json,245,caring
The_Avengers__1942__-_full_transcript_txt.json,246,curiosity
The_Avengers__1942__-_full_transcript_txt.json,247,optimism
The_Avengers__1942__-_full_transcript_txt.json,250,neutral
The_Avengers__1942__-_full_transcript_txt.json,251,gratitude
The_Avengers__1942__-_full_transcript_txt.json,253,joy
The_Avengers__1942__-_full_transcript_txt.json,254,disgust
The_Avengers__1942__-_full_transcript_txt.json,256,curiosity
The_Avengers__1942__-_full_transcript_txt.json,257,curiosity
The_Avengers__1942__-_full_transcript_txt.json,259,optimism
The_Avengers__1942__-_full_transcript_txt.json,261,gratitude
The_Avengers__1942__-_full_transcript_txt.json,262,optimism
The_Avengers__1942__-_full_transcript_txt.json,265,admiration
The_Avengers__1942__-_full_transcript_txt.json,269,gratitude
The_Avengers__1942__-_full_transcript_txt.json,273,neutral
The_Avengers__1942__-_full_transcript_txt.json,278,neutral
The_Avengers__1942__-_full_transcript_txt.json,292,caring
The_Avengers__1942__-_full_transcript_txt.json,296,curiosity
The_Avengers__1942__-_full_transcript_txt.json,297,neutral
The_Avengers__1942__-_full_transcript_txt.json,301,neutral
The_Avengers__1942__-_full_transcript_txt.json,305,neutral
The_Avengers__1942__-_full_transcript_txt.json,306,sadness
The_Avengers__1942__-_full_transcript_txt.json,308,neutral
The_Avengers__1942__-_full_transcript_txt.json,310,approval
The_Avengers__1942__-_full_transcript_txt.json,311,neutral
The_Avengers__1942__-_full_transcript_txt.json,313,fear
The_Avengers__1942__-_full_transcript_txt.json,315,disapproval
The_Avengers__1942__-_full_transcript_txt.json,332,surprise
The_Avengers__1942__-_full_transcript_txt.json,337,remorse
The_Avengers__1942__-_full_transcript_txt.json,342,relief
The_Avengers__1942__-_full_transcript_txt.json,343,curiosity
The_Avengers__1942__-_full_transcript_txt.json,344,gratitude
The_Avengers__1942__-_full_transcript_txt.json,346,neutral
The_Bucket_List__2007__-_full_transcript_txt.json,1,curiosity
The_Bucket_List__2007__-_full_transcript_txt.json,3,curiosity
The_Bucket_List__2007__-_full_transcript_txt.json,4,curiosity
The_Breakfast_Club__1985__-_full_transcript_txt.json,1,annoyance
The_Breakfast_Club__1985__-_full_transcript_txt.json,2,annoyance
The_Breakfast_Club__1985__-_full_transcript_txt.json,3,admiration
The_Breakfast_Club__1985__-_full_transcript_txt.json,4,anger
The_Breakfast_Club__1985__-_full_transcript_txt.json,5,neutral
The_Breakfast_Club__1985__-_full_transcript_txt.json,6,annoyance
The_Breakfast_Club__1985__-_full_transcript_txt.json,7,curiosity
The_Breakfast_Club__1985__-_full_transcript_txt.json,8,curiosity
The_Breakfast_Club__1985__-_full_transcript_txt.json,9,anger
The_Breakfast_Club__1985__-_full_transcript_txt.json,10,anger
The_Breakfast_Club__1985__-_full_transcript_txt.json,11,anger
The_Breakfast_Club__1985__-_full_transcript_txt.json,12,curiosity
The_Breakfast_Club__1985__-_full_transcript_txt.json,13,annoyance
The_Breakfast_Club__1985__-_full_transcript_txt.json,14,curiosity
The_Breakfast_Club__1985__-_full_transcript_txt.json,15,anger
The_Breakfast_Club__1985__-_full_transcript_txt.json,16,admiration
The_Breakfast_Club__1985__-_full_transcript_txt.json,17,curiosity
The_Breakfast_Club__1985__-_full_transcript_txt.json,18,anger
The_Breakfast_Club__1985__-_full_transcript_txt.json,19,curiosity
The_Breakfast_Club__1985__-_full_transcript_txt.json,20,neutral
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,1,curiosity
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,2,curiosity
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,3,curiosity
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,4,admiration
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,5,confusion
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,6,gratitude
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,7,anger
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,8,curiosity
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,9,gratitude
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,10,anger
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,11,anger
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,12,anger
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,13,fear
The_Cabin_in_the_Woods__2012__-_full_transcript_txt.json,14,remorse
The_Butterfly_Effect__2004__-_full_transcript_txt.json,1,curiosity
The_Butterfly_Effect__2004__-_full_transcript_txt.json,2,caring
The_Butterfly_Effect__2004__-_full_transcript_txt.json,3,gratitude
The_Butterfly_Effect__2004__-_full_transcript_txt.json,4,caring
The_Butterfly_Effect__2004__-_full_transcript_txt.json,5,anger
The_Butterfly_Effect__2004__-_full_transcript_txt.json,6,curiosity
The_Butterfly_Effect__2004__-_full_transcript_txt.json,7,optimism
The_Butterfly_Effect__2004__-_full_transcript_txt.json,8,gratitude
The_Butterfly_Effect__2004__-_full_transcript_txt.json,9,curiosity
The_Butterfly_Effect__2004__-_full_transcript_txt.json,10,curiosity
The_Butterfly_Effect__2004__-_full_transcript_txt.json,11,curiosity
The_Butterfly_Effect__2004__-_full_transcript_txt.json,12,anger
The_Butterfly_Effect__2004__-_full_transcript_txt.json,13,neutral
The_Butterfly_Effect__2004__-_full_transcript_txt.json,14,annoyance
The_Butterfly_Effect__2004__-_full_transcript_txt.json,15,optimism
The_Butterfly_Effect__2004__-_full_transcript_txt.json,16,curiosity
The_Butterfly_Effect__2004__-_full_transcript_txt.json,17,caring
The_Butterfly_Effect__2004__-_full_transcript_txt.json,18,curiosity
The_Butterfly_Effect__2004__-_full_transcript_txt.json,19,caring
The_Butterfly_Effect__2004__-_full_transcript_txt.json,20,sadness
The_Butterfly_Effect__2004__-_full_transcript_txt.json,21,joy
The_Dark_Knight__2008__-_full_transcript_txt.json,1,neutral
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,1,caring
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,2,annoyance
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,3,curiosity
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,4,admiration
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,5,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,6,caring
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,7,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,8,neutral
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,9,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,10,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,11,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,12,optimism
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,13,gratitude
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,14,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,15,neutral
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,16,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,17,neutral
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,18,neutral
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,19,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,20,optimism
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,21,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,22,annoyance
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,23,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,24,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,25,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,26,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,27,neutral
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,28,neutral
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,29,annoyance
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,30,annoyance
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,31,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,32,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,33,admiration
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,34,optimism
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,35,admiration
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,36,neutral
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,37,admiration
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,38,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,39,anger
The_Boys_in_Company_C__1978__-_full_transcript_txt.json,40,neutral
The_Constant_Gardener__2005__-_full_transcript_txt.json,1,gratitude
The_Constant_Gardener__2005__-_full_transcript_txt.json,2,gratitude
The_Constant_Gardener__2005__-_full_transcript_txt.json,3,admiration
The_Constant_Gardener__2005__-_full_transcript_txt.json,4,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,5,admiration
The_Constant_Gardener__2005__-_full_transcript_txt.json,6,gratitude
The_Constant_Gardener__2005__-_full_transcript_txt.json,7,caring
The_Constant_Gardener__2005__-_full_transcript_txt.json,8,caring
The_Constant_Gardener__2005__-_full_transcript_txt.json,9,neutral
The_Constant_Gardener__2005__-_full_transcript_txt.json,10,gratitude
The_Constant_Gardener__2005__-_full_transcript_txt.json,11,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,12,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,13,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,14,gratitude
The_Constant_Gardener__2005__-_full_transcript_txt.json,15,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,16,neutral
The_Constant_Gardener__2005__-_full_transcript_txt.json,17,gratitude
The_Constant_Gardener__2005__-_full_transcript_txt.json,18,gratitude
The_Constant_Gardener__2005__-_full_transcript_txt.json,19,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,20,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,21,love
The_Constant_Gardener__2005__-_full_transcript_txt.json,22,gratitude
The_Constant_Gardener__2005__-_full_transcript_txt.json,23,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,24,curiosity
The_Constant_Gardener__2005__-_full_transcript_txt.json,25,neutral
The_Deer_Hunter__1978__-_full_transcript_txt.json,1,annoyance
The_Deer_Hunter__1978__-_full_transcript_txt.json,2,admiration
The_Deer_Hunter__1978__-_full_transcript_txt.json,3,love
The_Deer_Hunter__1978__-_full_transcript_txt.json,4,admiration
The_Deer_Hunter__1978__-_full_transcript_txt.json,5,admiration
The_Deer_Hunter__1978__-_full_transcript_txt.json,6,anger
The_Deer_Hunter__1978__-_full_transcript_txt.json,7,fear
